country,date,casesWeekly,casesDaily,movingAverage7Days
Spain,2020-09-19,68181,9740,9627.857142857143
Spain,2020-09-20,68181,9740,9740.0
Spain,2020-09-21,77738,11105,9935.0
Spain,2020-09-22,77738,11105,10130.0
Spain,2020-09-23,77738,11105,10325.0
Spain,2020-09-24,77738,11105,10520.0
Spain,2020-09-25,77738,11105,10715.0
Spain,2020-09-26,77738,11105,10910.0
Spain,2020-09-27,77738,11105,11105.0
Spain,2020-09-28,76798,10971,11085.857142857143
Spain,2020-09-29,76798,10971,11066.714285714286
Spain,2020-09-30,76798,10971,11047.57142857143
Spain,2020-10-01,76798,10971,11028.42857142857
Spain,2020-10-02,76798,10971,11009.285714285714
Spain,2020-10-03,76798,10971,10990.142857142857
Spain,2020-10-04,76798,10971,10971.0
Spain,2020-10-05,65146,9306,10733.142857142857
Spain,2020-10-06,65146,9306,10495.285714285714
Spain,2020-10-07,65146,9306,10257.42857142857
Spain,2020-10-08,65146,9306,10019.57142857143
Spain,2020-10-09,65146,9306,9781.714285714286
Spain,2020-10-10,65146,9306,9543.857142857143
Spain,2020-10-11,65146,9306,9306.0
Spain,2020-10-12,75556,10793,9518.42857142857
Spain,2020-10-13,75556,10793,9730.857142857143
Spain,2020-10-14,75556,10793,9943.285714285714
Spain,2020-10-15,75556,10793,10155.714285714286
Spain,2020-10-16,75556,10793,10368.142857142857
Spain,2020-10-17,75556,10793,10580.57142857143
Spain,2020-10-18,75556,10793,10793.0
Spain,2020-10-19,85481,12211,10995.57142857143
Spain,2020-10-20,85481,12211,11198.142857142857
Spain,2020-10-21,85481,12211,11400.714285714286
Spain,2020-10-22,85481,12211,11603.285714285714
Spain,2020-10-23,85481,12211,11805.857142857143
Spain,2020-10-24,85481,12211,12008.42857142857
Spain,2020-10-25,85481,12211,12211.0
Spain,2020-10-26,123871,17695,12994.42857142857
Spain,2020-10-27,123871,17695,13777.857142857143
Spain,2020-10-28,123871,17695,14561.285714285714
Spain,2020-10-29,123871,17695,15344.714285714286
Spain,2020-10-30,123871,17695,16128.142857142857
Spain,2020-10-31,123871,17695,16911.571428571428
Spain,2020-11-01,123871,17695,17695.0
Spain,2020-11-02,142377,20339,18072.714285714286
Spain,2020-11-03,142377,20339,18450.428571428572
Spain,2020-11-04,142377,20339,18828.14285714286
Spain,2020-11-05,142377,20339,19205.85714285714
Spain,2020-11-06,142377,20339,19583.571428571428
Spain,2020-11-07,142377,20339,19961.285714285714
Spain,2020-11-08,142377,20339,20339.0
Spain,2020-11-09,140521,20074,20301.14285714286
Spain,2020-11-10,140521,20074,20263.285714285714
Spain,2020-11-11,140521,20074,20225.428571428572
Spain,2020-11-12,140521,20074,20187.571428571428
Spain,2020-11-13,140521,20074,20149.714285714286
Spain,2020-11-14,140521,20074,20111.85714285714
Spain,2020-11-15,140521,20074,20074.0
Spain,2020-11-16,115646,16520,19566.285714285714
Spain,2020-11-17,115646,16520,19058.571428571428
Spain,2020-11-18,115646,16520,18550.85714285714
Spain,2020-11-19,115646,16520,18043.14285714286
Spain,2020-11-20,115646,16520,17535.428571428572
Spain,2020-11-21,115646,16520,17027.714285714286
Spain,2020-11-22,115646,16520,16520.0
Spain,2020-11-23,85752,12250,15910.0
Spain,2020-11-24,85752,12250,15300.0
Spain,2020-11-25,85752,12250,14690.0
Spain,2020-11-26,85752,12250,14080.0
Spain,2020-11-27,85752,12250,13470.0
Spain,2020-11-28,85752,12250,12860.0
Spain,2020-11-29,85752,12250,12250.0
Spain,2020-11-30,65571,9367,11838.142857142857
Spain,2020-12-01,65571,9367,11426.285714285714
Spain,2020-12-02,65571,9367,11014.42857142857
Spain,2020-12-03,65571,9367,10602.57142857143
Spain,2020-12-04,65571,9367,10190.714285714286
Spain,2020-12-05,65571,9367,9778.857142857143
Spain,2020-12-06,65571,9367,9367.0
Spain,2020-12-07,54141,7734,9133.714285714286
Spain,2020-12-08,54141,7734,8900.42857142857
Spain,2020-12-09,54141,7734,8667.142857142857
Spain,2020-12-10,54141,7734,8433.857142857143
Spain,2020-12-11,54141,7734,8200.57142857143
Spain,2020-12-12,54141,7734,7967.285714285715
Spain,2020-12-13,54141,7734,7734.0
Spain,2020-12-14,49556,7079,7640.428571428572
Spain,2020-12-15,49556,7079,7546.857142857143
Spain,2020-12-16,49556,7079,7453.285714285715
Spain,2020-12-17,49556,7079,7359.714285714285
Spain,2020-12-18,49556,7079,7266.142857142857
Spain,2020-12-19,49556,7079,7172.571428571428
Spain,2020-12-20,49556,7079,7079.0
Spain,2020-12-21,67365,9623,7442.428571428572
Spain,2020-12-22,67365,9623,7805.857142857143
Spain,2020-12-23,67365,9623,8169.285714285715
Spain,2020-12-24,67365,9623,8532.714285714286
Spain,2020-12-25,67365,9623,8896.142857142857
Spain,2020-12-26,67365,9623,9259.57142857143
Spain,2020-12-27,67365,9623,9623.0
Spain,2020-12-28,60164,8594,9476.0
Spain,2020-12-29,60164,8594,9329.0
Spain,2020-12-30,60164,8594,9182.0
Spain,2020-12-31,60164,8594,9035.0
Spain,2021-01-01,60164,8594,8888.0
Spain,2021-01-02,60164,8594,8741.0
Spain,2021-01-03,60164,8594,8594.0
Spain,2021-01-04,79431,11347,8987.285714285714
Spain,2021-01-05,79431,11347,9380.57142857143
Spain,2021-01-06,79431,11347,9773.857142857143
Spain,2021-01-07,79431,11347,10167.142857142857
Spain,2021-01-08,79431,11347,10560.42857142857
Spain,2021-01-09,79431,11347,10953.714285714286
Spain,2021-01-10,79431,11347,11347.0
Spain,2021-01-11,152938,21848,12847.142857142857
Spain,2021-01-12,152938,21848,14347.285714285714
Spain,2021-01-13,152938,21848,15847.42857142857
Spain,2021-01-14,152938,21848,17347.571428571428
Spain,2021-01-15,152938,21848,18847.714285714286
Spain,2021-01-16,152938,21848,20347.85714285714
Spain,2021-01-17,152938,21848,21848.0
Spain,2021-01-18,224669,32095,23311.85714285714
Spain,2021-01-19,224669,32095,24775.714285714286
Spain,2021-01-20,224669,32095,26239.571428571428
Spain,2021-01-21,224669,32095,27703.428571428572
Spain,2021-01-22,224669,32095,29167.285714285714
Spain,2021-01-23,224669,32095,30631.14285714286
Spain,2021-01-24,224669,32095,32095.0
Cuba,2020-03-23,35,5,5.0
Cuba,2020-03-24,35,5,5.0
Cuba,2020-03-25,35,5,5.0
Cuba,2020-03-26,35,5,5.0
Cuba,2020-03-27,35,5,5.0
Cuba,2020-03-28,35,5,5.0
Cuba,2020-03-29,35,5,5.0
Cuba,2020-03-30,104,14,6.285714285714286
Cuba,2020-03-31,104,14,7.571428571428571
Cuba,2020-04-01,104,14,8.857142857142858
Cuba,2020-04-02,104,14,10.142857142857142
Cuba,2020-04-03,104,14,11.428571428571429
Cuba,2020-04-04,104,14,12.714285714285714
Cuba,2020-04-05,104,14,14.0
Cuba,2020-04-06,181,25,15.571428571428571
Cuba,2020-04-07,181,25,17.142857142857142
Cuba,2020-04-08,181,25,18.714285714285715
Cuba,2020-04-09,181,25,20.285714285714285
Cuba,2020-04-10,181,25,21.857142857142858
Cuba,2020-04-11,181,25,23.428571428571427
Cuba,2020-04-12,181,25,25.0
Cuba,2020-04-13,349,49,28.428571428571427
Cuba,2020-04-14,349,49,31.857142857142858
Cuba,2020-04-15,349,49,35.285714285714285
Cuba,2020-04-16,349,49,38.714285714285715
Cuba,2020-04-17,349,49,42.142857142857146
Cuba,2020-04-18,349,49,45.57142857142857
Cuba,2020-04-19,349,49,49.0
Cuba,2020-04-20,366,52,49.42857142857143
Cuba,2020-04-21,366,52,49.857142857142854
Cuba,2020-04-22,366,52,50.285714285714285
Cuba,2020-04-23,366,52,50.714285714285715
Cuba,2020-04-24,366,52,51.142857142857146
Cuba,2020-04-25,366,52,51.57142857142857
Cuba,2020-04-26,366,52,52.0
Cuba,2020-04-27,334,47,51.285714285714285
Cuba,2020-04-28,334,47,50.57142857142857
Cuba,2020-04-29,334,47,49.857142857142854
Cuba,2020-04-30,334,47,49.142857142857146
Cuba,2020-05-01,334,47,48.42857142857143
Cuba,2020-05-02,334,47,47.714285714285715
Cuba,2020-05-03,334,47,47.0
Cuba,2020-05-04,280,40,46.0
Cuba,2020-05-05,280,40,45.0
Cuba,2020-05-06,280,40,44.0
Cuba,2020-05-07,280,40,43.0
Cuba,2020-05-08,280,40,42.0
Cuba,2020-05-09,280,40,41.0
Cuba,2020-05-10,280,40,40.0
Cuba,2020-05-11,117,16,36.57142857142857
Cuba,2020-05-12,117,16,33.142857142857146
Cuba,2020-05-13,117,16,29.714285714285715
Cuba,2020-05-14,117,16,26.285714285714285
Cuba,2020-05-15,117,16,22.857142857142858
Cuba,2020-05-16,117,16,19.428571428571427
Cuba,2020-05-17,117,16,16.0
Cuba,2020-05-18,106,15,15.857142857142858
Cuba,2020-05-19,106,15,15.714285714285714
Cuba,2020-05-20,106,15,15.571428571428571
Cuba,2020-05-21,106,15,15.428571428571429
Cuba,2020-05-22,106,15,15.285714285714286
Cuba,2020-05-23,106,15,15.142857142857142
Cuba,2020-05-24,106,15,15.0
Cuba,2020-05-25,69,9,14.142857142857142
Cuba,2020-05-26,69,9,13.285714285714286
Cuba,2020-05-27,69,9,12.428571428571429
Cuba,2020-05-28,69,9,11.571428571428571
Cuba,2020-05-29,69,9,10.714285714285714
Cuba,2020-05-30,69,9,9.857142857142858
Cuba,2020-05-31,69,9,9.0
Cuba,2020-06-01,104,14,9.714285714285714
Cuba,2020-06-02,104,14,10.428571428571429
Cuba,2020-06-03,104,14,11.142857142857142
Cuba,2020-06-04,104,14,11.857142857142858
Cuba,2020-06-05,104,14,12.571428571428571
Cuba,2020-06-06,104,14,13.285714285714286
Cuba,2020-06-07,104,14,14.0
Cuba,2020-06-08,146,20,14.857142857142858
Cuba,2020-06-09,146,20,15.714285714285714
Cuba,2020-06-10,146,20,16.571428571428573
Cuba,2020-06-11,146,20,17.428571428571427
Cuba,2020-06-12,146,20,18.285714285714285
Cuba,2020-06-13,146,20,19.142857142857142
Cuba,2020-06-14,146,20,20.0
Cuba,2020-06-15,57,8,18.285714285714285
Cuba,2020-06-16,57,8,16.571428571428573
Cuba,2020-06-17,57,8,14.857142857142858
Cuba,2020-06-18,57,8,13.142857142857142
Cuba,2020-06-19,57,8,11.428571428571429
Cuba,2020-06-20,57,8,9.714285714285714
Cuba,2020-06-21,57,8,8.0
Cuba,2020-06-22,64,9,8.142857142857142
Cuba,2020-06-23,64,9,8.285714285714286
Cuba,2020-06-24,64,9,8.428571428571429
Cuba,2020-06-25,64,9,8.571428571428571
Cuba,2020-06-26,64,9,8.714285714285714
Cuba,2020-06-27,64,9,8.857142857142858
Cuba,2020-06-28,64,9,9.0
Cuba,2020-06-29,20,2,8.0
Cuba,2020-06-30,20,2,7.0
Cuba,2020-07-01,20,2,6.0
Cuba,2020-07-02,20,2,5.0
Cuba,2020-07-03,20,2,4.0
Cuba,2020-07-04,20,2,3.0
Cuba,2020-07-05,20,2,2.0
Cuba,2020-07-06,40,5,2.4285714285714284
Cuba,2020-07-07,40,5,2.857142857142857
Cuba,2020-07-08,40,5,3.2857142857142856
Cuba,2020-07-09,40,5,3.7142857142857144
Cuba,2020-07-10,40,5,4.142857142857143
Cuba,2020-07-11,40,5,4.571428571428571
Cuba,2020-07-12,40,5,5.0
Cuba,2020-07-13,54,7,5.285714285714286
Cuba,2020-07-14,54,7,5.571428571428571
Cuba,2020-07-15,54,7,5.857142857142857
Cuba,2020-07-16,54,7,6.142857142857143
Cuba,2020-07-17,54,7,6.428571428571429
Cuba,2020-07-18,54,7,6.714285714285714
Cuba,2020-07-19,54,7,7.0
Cuba,2020-07-20,20,2,6.285714285714286
Cuba,2020-07-21,20,2,5.571428571428571
Cuba,2020-07-22,20,2,4.857142857142857
Cuba,2020-07-23,20,2,4.142857142857143
Cuba,2020-07-24,20,2,3.4285714285714284
Cuba,2020-07-25,20,2,2.7142857142857144
Cuba,2020-07-26,20,2,2.0
Cuba,2020-07-27,49,7,2.7142857142857144
Cuba,2020-07-28,49,7,3.4285714285714284
Cuba,2020-07-29,49,7,4.142857142857143
Cuba,2020-07-30,49,7,4.857142857142857
Cuba,2020-07-31,49,7,5.571428571428571
Cuba,2020-08-01,49,7,6.285714285714286
Cuba,2020-08-02,49,7,7.0
Cuba,2020-08-03,151,21,9.0
Cuba,2020-08-04,151,21,11.0
Cuba,2020-08-05,151,21,13.0
Cuba,2020-08-06,151,21,15.0
Cuba,2020-08-07,151,21,17.0
Cuba,2020-08-08,151,21,19.0
Cuba,2020-08-09,151,21,21.0
Cuba,2020-08-10,307,43,24.142857142857142
Cuba,2020-08-11,307,43,27.285714285714285
Cuba,2020-08-12,307,43,30.428571428571427
Cuba,2020-08-13,307,43,33.57142857142857
Cuba,2020-08-14,307,43,36.714285714285715
Cuba,2020-08-15,307,43,39.857142857142854
Cuba,2020-08-16,307,43,43.0
Cuba,2020-08-17,363,51,44.142857142857146
Cuba,2020-08-18,363,51,45.285714285714285
Cuba,2020-08-19,363,51,46.42857142857143
Cuba,2020-08-20,363,51,47.57142857142857
Cuba,2020-08-21,363,51,48.714285714285715
Cuba,2020-08-22,363,51,49.857142857142854
Cuba,2020-08-23,363,51,51.0
Cuba,2020-08-24,366,52,51.142857142857146
Cuba,2020-08-25,366,52,51.285714285714285
Cuba,2020-08-26,366,52,51.42857142857143
Cuba,2020-08-27,366,52,51.57142857142857
Cuba,2020-08-28,366,52,51.714285714285715
Cuba,2020-08-29,366,52,51.857142857142854
Cuba,2020-08-30,366,52,52.0
Cuba,2020-08-31,291,41,50.42857142857143
Cuba,2020-09-01,291,41,48.857142857142854
Cuba,2020-09-02,291,41,47.285714285714285
Cuba,2020-09-03,291,41,45.714285714285715
Cuba,2020-09-04,291,41,44.142857142857146
Cuba,2020-09-05,291,41,42.57142857142857
Cuba,2020-09-06,291,41,41.0
Cuba,2020-09-07,336,48,42.0
Cuba,2020-09-08,336,48,43.0
Cuba,2020-09-09,336,48,44.0
Cuba,2020-09-10,336,48,45.0
Cuba,2020-09-11,336,48,46.0
Cuba,2020-09-12,336,48,47.0
Cuba,2020-09-13,336,48,48.0
Cuba,2020-09-14,375,53,48.714285714285715
Cuba,2020-09-15,375,53,49.42857142857143
Cuba,2020-09-16,375,53,50.142857142857146
Cuba,2020-09-17,375,53,50.857142857142854
Cuba,2020-09-18,375,53,51.57142857142857
Cuba,2020-09-19,375,53,52.285714285714285
Cuba,2020-09-20,375,53,53.0
Cuba,2020-09-21,407,58,53.714285714285715
Cuba,2020-09-22,407,58,54.42857142857143
Cuba,2020-09-23,407,58,55.142857142857146
Cuba,2020-09-24,407,58,55.857142857142854
Cuba,2020-09-25,407,58,56.57142857142857
Cuba,2020-09-26,407,58,57.285714285714285
Cuba,2020-09-27,407,58,58.0
Cuba,2020-09-28,366,52,57.142857142857146
Cuba,2020-09-29,366,52,56.285714285714285
Cuba,2020-09-30,366,52,55.42857142857143
Cuba,2020-10-01,366,52,54.57142857142857
Cuba,2020-10-02,366,52,53.714285714285715
Cuba,2020-10-03,366,52,52.857142857142854
Cuba,2020-10-04,366,52,52.0
Cuba,2020-10-05,352,50,51.714285714285715
Cuba,2020-10-06,352,50,51.42857142857143
Cuba,2020-10-07,352,50,51.142857142857146
Cuba,2020-10-08,352,50,50.857142857142854
Cuba,2020-10-09,352,50,50.57142857142857
Cuba,2020-10-10,352,50,50.285714285714285
Cuba,2020-10-11,352,50,50.0
Cuba,2020-10-12,169,24,46.285714285714285
Cuba,2020-10-13,169,24,42.57142857142857
Cuba,2020-10-14,169,24,38.857142857142854
Cuba,2020-10-15,169,24,35.142857142857146
Cuba,2020-10-16,169,24,31.428571428571427
Cuba,2020-10-17,169,24,27.714285714285715
Cuba,2020-10-18,169,24,24.0
Cuba,2020-10-19,242,34,25.428571428571427
Cuba,2020-10-20,242,34,26.857142857142858
Cuba,2020-10-21,242,34,28.285714285714285
Cuba,2020-10-22,242,34,29.714285714285715
Cuba,2020-10-23,242,34,31.142857142857142
Cuba,2020-10-24,242,34,32.57142857142857
Cuba,2020-10-25,242,34,34.0
Cuba,2020-10-26,346,49,36.142857142857146
Cuba,2020-10-27,346,49,38.285714285714285
Cuba,2020-10-28,346,49,40.42857142857143
Cuba,2020-10-29,346,49,42.57142857142857
Cuba,2020-10-30,346,49,44.714285714285715
Cuba,2020-10-31,346,49,46.857142857142854
Cuba,2020-11-01,346,49,49.0
Cuba,2020-11-02,369,52,49.42857142857143
Cuba,2020-11-03,369,52,49.857142857142854
Cuba,2020-11-04,369,52,50.285714285714285
Cuba,2020-11-05,369,52,50.714285714285715
Cuba,2020-11-06,369,52,51.142857142857146
Cuba,2020-11-07,369,52,51.57142857142857
Cuba,2020-11-08,369,52,52.0
Cuba,2020-11-09,362,51,51.857142857142854
Cuba,2020-11-10,362,51,51.714285714285715
Cuba,2020-11-11,362,51,51.57142857142857
Cuba,2020-11-12,362,51,51.42857142857143
Cuba,2020-11-13,362,51,51.285714285714285
Cuba,2020-11-14,362,51,51.142857142857146
Cuba,2020-11-15,362,51,51.0
Cuba,2020-11-16,293,41,49.57142857142857
Cuba,2020-11-17,293,41,48.142857142857146
Cuba,2020-11-18,293,41,46.714285714285715
Cuba,2020-11-19,293,41,45.285714285714285
Cuba,2020-11-20,293,41,43.857142857142854
Cuba,2020-11-21,293,41,42.42857142857143
Cuba,2020-11-22,293,41,41.0
Cuba,2020-11-23,256,36,40.285714285714285
Cuba,2020-11-24,256,36,39.57142857142857
Cuba,2020-11-25,256,36,38.857142857142854
Cuba,2020-11-26,256,36,38.142857142857146
Cuba,2020-11-27,256,36,37.42857142857143
Cuba,2020-11-28,256,36,36.714285714285715
Cuba,2020-11-29,256,36,36.0
Cuba,2020-11-30,387,55,38.714285714285715
Cuba,2020-12-01,387,55,41.42857142857143
Cuba,2020-12-02,387,55,44.142857142857146
Cuba,2020-12-03,387,55,46.857142857142854
Cuba,2020-12-04,387,55,49.57142857142857
Cuba,2020-12-05,387,55,52.285714285714285
Cuba,2020-12-06,387,55,55.0
Cuba,2020-12-07,549,78,58.285714285714285
Cuba,2020-12-08,549,78,61.57142857142857
Cuba,2020-12-09,549,78,64.85714285714286
Cuba,2020-12-10,549,78,68.14285714285714
Cuba,2020-12-11,549,78,71.42857142857143
Cuba,2020-12-12,549,78,74.71428571428571
Cuba,2020-12-13,549,78,78.0
Cuba,2020-12-14,641,91,79.85714285714286
Cuba,2020-12-15,641,91,81.71428571428571
Cuba,2020-12-16,641,91,83.57142857142857
Cuba,2020-12-17,641,91,85.42857142857143
Cuba,2020-12-18,641,91,87.28571428571429
Cuba,2020-12-19,641,91,89.14285714285714
Cuba,2020-12-20,641,91,91.0
Cuba,2020-12-21,819,117,94.71428571428571
Cuba,2020-12-22,819,117,98.42857142857143
Cuba,2020-12-23,819,117,102.14285714285714
Cuba,2020-12-24,819,117,105.85714285714286
Cuba,2020-12-25,819,117,109.57142857142857
Cuba,2020-12-26,819,117,113.28571428571429
Cuba,2020-12-27,819,117,117.0
Cuba,2020-12-28,1192,170,124.57142857142857
Cuba,2020-12-29,1192,170,132.14285714285714
Cuba,2020-12-30,1192,170,139.71428571428572
Cuba,2020-12-31,1192,170,147.28571428571428
Cuba,2021-01-01,1192,170,154.85714285714286
Cuba,2021-01-02,1192,170,162.42857142857142
Cuba,2021-01-03,1192,170,170.0
Cuba,2021-01-04,1306,186,172.28571428571428
Cuba,2021-01-05,1306,186,174.57142857142858
Cuba,2021-01-06,1306,186,176.85714285714286
Cuba,2021-01-07,1306,186,179.14285714285714
Cuba,2021-01-08,1306,186,181.42857142857142
Cuba,2021-01-09,1306,186,183.71428571428572
Cuba,2021-01-10,1306,186,186.0
Cuba,2021-01-11,2267,323,205.57142857142858
Cuba,2021-01-12,2267,323,225.14285714285714
Cuba,2021-01-13,2267,323,244.71428571428572
Cuba,2021-01-14,2267,323,264.2857142857143
Cuba,2021-01-15,2267,323,283.85714285714283
Cuba,2021-01-16,2267,323,303.42857142857144
Cuba,2021-01-17,2267,323,323.0
Cuba,2021-01-18,3436,490,346.85714285714283
Cuba,2021-01-19,3436,490,370.7142857142857
Cuba,2021-01-20,3436,490,394.57142857142856
Cuba,2021-01-21,3436,490,418.42857142857144
Cuba,2021-01-22,3436,490,442.2857142857143
Cuba,2021-01-23,3436,490,466.14285714285717
Cuba,2021-01-24,3436,490,490.0
Papua_New_Guinea,2020-03-23,1,0,0.0
Papua_New_Guinea,2020-03-24,1,0,0.0
Papua_New_Guinea,2020-03-25,1,0,0.0
Papua_New_Guinea,2020-03-26,1,0,0.0
Papua_New_Guinea,2020-03-27,1,0,0.0
Papua_New_Guinea,2020-03-28,1,0,0.0
Papua_New_Guinea,2020-03-29,1,0,0.0
Papua_New_Guinea,2020-03-30,0,0,0.0
Papua_New_Guinea,2020-03-31,0,0,0.0
Papua_New_Guinea,2020-04-01,0,0,0.0
Papua_New_Guinea,2020-04-02,0,0,0.0
Papua_New_Guinea,2020-04-03,0,0,0.0
Papua_New_Guinea,2020-04-04,0,0,0.0
Papua_New_Guinea,2020-04-05,0,0,0.0
Papua_New_Guinea,2020-04-06,0,0,0.0
Papua_New_Guinea,2020-04-07,0,0,0.0
Papua_New_Guinea,2020-04-08,0,0,0.0
Papua_New_Guinea,2020-04-09,0,0,0.0
Papua_New_Guinea,2020-04-10,0,0,0.0
Papua_New_Guinea,2020-04-11,0,0,0.0
Papua_New_Guinea,2020-04-12,0,0,0.0
Papua_New_Guinea,2020-04-13,1,0,0.0
Papua_New_Guinea,2020-04-14,1,0,0.0
Papua_New_Guinea,2020-04-15,1,0,0.0
Papua_New_Guinea,2020-04-16,1,0,0.0
Papua_New_Guinea,2020-04-17,1,0,0.0
Papua_New_Guinea,2020-04-18,1,0,0.0
Papua_New_Guinea,2020-04-19,1,0,0.0
Papua_New_Guinea,2020-04-20,5,0,0.0
Papua_New_Guinea,2020-04-21,5,0,0.0
Papua_New_Guinea,2020-04-22,5,0,0.0
Papua_New_Guinea,2020-04-23,5,0,0.0
Papua_New_Guinea,2020-04-24,5,0,0.0
Papua_New_Guinea,2020-04-25,5,0,0.0
Papua_New_Guinea,2020-04-26,5,0,0.0
Papua_New_Guinea,2020-04-27,1,0,0.0
Papua_New_Guinea,2020-04-28,1,0,0.0
Papua_New_Guinea,2020-04-29,1,0,0.0
Papua_New_Guinea,2020-04-30,1,0,0.0
Papua_New_Guinea,2020-05-01,1,0,0.0
Papua_New_Guinea,2020-05-02,1,0,0.0
Papua_New_Guinea,2020-05-03,1,0,0.0
Papua_New_Guinea,2020-05-04,0,0,0.0
Papua_New_Guinea,2020-05-05,0,0,0.0
Papua_New_Guinea,2020-05-06,0,0,0.0
Papua_New_Guinea,2020-05-07,0,0,0.0
Papua_New_Guinea,2020-05-08,0,0,0.0
Papua_New_Guinea,2020-05-09,0,0,0.0
Papua_New_Guinea,2020-05-10,0,0,0.0
Papua_New_Guinea,2020-05-11,0,0,0.0
Papua_New_Guinea,2020-05-12,0,0,0.0
Papua_New_Guinea,2020-05-13,0,0,0.0
Papua_New_Guinea,2020-05-14,0,0,0.0
Papua_New_Guinea,2020-05-15,0,0,0.0
Papua_New_Guinea,2020-05-16,0,0,0.0
Papua_New_Guinea,2020-05-17,0,0,0.0
Papua_New_Guinea,2020-05-18,0,0,0.0
Papua_New_Guinea,2020-05-19,0,0,0.0
Papua_New_Guinea,2020-05-20,0,0,0.0
Papua_New_Guinea,2020-05-21,0,0,0.0
Papua_New_Guinea,2020-05-22,0,0,0.0
Papua_New_Guinea,2020-05-23,0,0,0.0
Papua_New_Guinea,2020-05-24,0,0,0.0
Papua_New_Guinea,2020-05-25,0,0,0.0
Papua_New_Guinea,2020-05-26,0,0,0.0
Papua_New_Guinea,2020-05-27,0,0,0.0
Papua_New_Guinea,2020-05-28,0,0,0.0
Papua_New_Guinea,2020-05-29,0,0,0.0
Papua_New_Guinea,2020-05-30,0,0,0.0
Papua_New_Guinea,2020-05-31,0,0,0.0
Papua_New_Guinea,2020-06-01,0,0,0.0
Papua_New_Guinea,2020-06-02,0,0,0.0
Papua_New_Guinea,2020-06-03,0,0,0.0
Papua_New_Guinea,2020-06-04,0,0,0.0
Papua_New_Guinea,2020-06-05,0,0,0.0
Papua_New_Guinea,2020-06-06,0,0,0.0
Papua_New_Guinea,2020-06-07,0,0,0.0
Papua_New_Guinea,2020-06-08,0,0,0.0
Papua_New_Guinea,2020-06-09,0,0,0.0
Papua_New_Guinea,2020-06-10,0,0,0.0
Papua_New_Guinea,2020-06-11,0,0,0.0
Papua_New_Guinea,2020-06-12,0,0,0.0
Papua_New_Guinea,2020-06-13,0,0,0.0
Papua_New_Guinea,2020-06-14,0,0,0.0
Papua_New_Guinea,2020-06-15,0,0,0.0
Papua_New_Guinea,2020-06-16,0,0,0.0
Papua_New_Guinea,2020-06-17,0,0,0.0
Papua_New_Guinea,2020-06-18,0,0,0.0
Papua_New_Guinea,2020-06-19,0,0,0.0
Papua_New_Guinea,2020-06-20,0,0,0.0
Papua_New_Guinea,2020-06-21,0,0,0.0
Papua_New_Guinea,2020-06-22,1,0,0.0
Papua_New_Guinea,2020-06-23,1,0,0.0
Papua_New_Guinea,2020-06-24,1,0,0.0
Papua_New_Guinea,2020-06-25,1,0,0.0
Papua_New_Guinea,2020-06-26,1,0,0.0
Papua_New_Guinea,2020-06-27,1,0,0.0
Papua_New_Guinea,2020-06-28,1,0,0.0
Papua_New_Guinea,2020-06-29,2,0,0.0
Papua_New_Guinea,2020-06-30,2,0,0.0
Papua_New_Guinea,2020-07-01,2,0,0.0
Papua_New_Guinea,2020-07-02,2,0,0.0
Papua_New_Guinea,2020-07-03,2,0,0.0
Papua_New_Guinea,2020-07-04,2,0,0.0
Papua_New_Guinea,2020-07-05,2,0,0.0
Papua_New_Guinea,2020-07-06,0,0,0.0
Papua_New_Guinea,2020-07-07,0,0,0.0
Papua_New_Guinea,2020-07-08,0,0,0.0
Papua_New_Guinea,2020-07-09,0,0,0.0
Papua_New_Guinea,2020-07-10,0,0,0.0
Papua_New_Guinea,2020-07-11,0,0,0.0
Papua_New_Guinea,2020-07-12,0,0,0.0
Papua_New_Guinea,2020-07-13,0,0,0.0
Papua_New_Guinea,2020-07-14,0,0,0.0
Papua_New_Guinea,2020-07-15,0,0,0.0
Papua_New_Guinea,2020-07-16,0,0,0.0
Papua_New_Guinea,2020-07-17,0,0,0.0
Papua_New_Guinea,2020-07-18,0,0,0.0
Papua_New_Guinea,2020-07-19,0,0,0.0
Papua_New_Guinea,2020-07-20,6,0,0.0
Papua_New_Guinea,2020-07-21,6,0,0.0
Papua_New_Guinea,2020-07-22,6,0,0.0
Papua_New_Guinea,2020-07-23,6,0,0.0
Papua_New_Guinea,2020-07-24,6,0,0.0
Papua_New_Guinea,2020-07-25,6,0,0.0
Papua_New_Guinea,2020-07-26,6,0,0.0
Papua_New_Guinea,2020-07-27,45,6,0.8571428571428571
Papua_New_Guinea,2020-07-28,45,6,1.7142857142857142
Papua_New_Guinea,2020-07-29,45,6,2.5714285714285716
Papua_New_Guinea,2020-07-30,45,6,3.4285714285714284
Papua_New_Guinea,2020-07-31,45,6,4.285714285714286
Papua_New_Guinea,2020-08-01,45,6,5.142857142857143
Papua_New_Guinea,2020-08-02,45,6,6.0
Papua_New_Guinea,2020-08-03,48,6,6.0
Papua_New_Guinea,2020-08-04,48,6,6.0
Papua_New_Guinea,2020-08-05,48,6,6.0
Papua_New_Guinea,2020-08-06,48,6,6.0
Papua_New_Guinea,2020-08-07,48,6,6.0
Papua_New_Guinea,2020-08-08,48,6,6.0
Papua_New_Guinea,2020-08-09,48,6,6.0
Papua_New_Guinea,2020-08-10,104,14,7.142857142857143
Papua_New_Guinea,2020-08-11,104,14,8.285714285714286
